Cry	Type	Domain	Length	ID_pair	ID_NOV	NOM_group	Species
NOV_Cry5Aa1_99.7_PGO36223.1	all	domain1	654	50.0096172211281	97.88199697428139	NOV	Bacillus thuringiensis
NOV_Cry5Ba1_27.2_AZR80678.1	all	domain1	672	49.4503366146687	51.80722891566265	NOV	Bacillus thuringiensis
NOV_Cry5Ba1_48.7_TEA80813.1	all	domain1	621	49.8699076128605	51.70454545454546	NOV	Bacillus thuringiensis
NOV_Cry5Ba1_99.6_PGL13502.1	all	domain1	714	49.9998082570366	99.4413407821229	NOV	Bacillus thuringiensis
NOV_Cry5Ba1_99.8_PDY40352.1	all	domain1	714	49.9998082570366	99.4413407821229	NOV	Bacillus thuringiensis
NOV_Cry61Aa3_99.9_AFI42035.1	all	domain1	621	51.8190150388445	100.0	NOV	Bacillus thuringiensis
NOV_Cry65Aa2_55.6_PDY37670.1	all	domain1	834	46.9211742824036	50.0	NOV	Bacillus thuringiensis
NOV_Cry68Aa1_46.2_ARJ25655.1	all	domain1	633	50.6471059526904	59.09090909090909	NOV	Bacillus mycoides
NOV_Cry68Aa1_74.8_WP_103592020.1	all	domain1	630	50.9209814562308	69.40700808625337	NOV	Bacillus thuringiensis
NOV_Cry68Aa1_80.1_PEU91245.1	all	domain1	633	51.1133571392883	78.21782178217822	NOV	Bacillus thuringiensis
NOV_Cry68Aa1_99.9_AFU17323.1	all	domain1	627	51.0267900264644	100.0	NOV	Bacillus thuringiensis
NOV_Cry69Aa2_62.7_WP_103591151.1	all	domain1	594	51.8410659083958	60.483870967741936	NOV	Bacillus thuringiensis
NOV_Cry69Ab1_58.0_PEU83535.1	all	domain1	588	52.2280198792934	61.85286103542234	NOV	Bacillus thuringiensis
NOV_Cry69Ab1_59.2_WP_103591619.1	all	domain1	588	51.7770622265146	60.757780784844385	NOV	Bacillus thuringiensis
NOV_Cry70Aa1_77.7_WP_098222608.1	all	domain1	684	49.7306203749702	76.2210796915167	NOV	Bacillus thuringiensis
NOV_Cry70Aa1_99.9_WP_050845430.1	all	domain1	687	49.9980243706399	99.70930232558139	NOV	Bacillus thuringiensis
NOV_Cry70Ba1_97.3_PER34669.1	all	domain1	651	50.4846115482449	98.17351598173516	NOV	Bacillus thuringiensis
NOV_Cry70Ba1_98.6_WP_000162158.1	all	domain1	651	50.4908045928248	99.3874425727412	NOV	Bacillus thuringiensis
NOV_Cry70Bb1_67.1_OUB77817.1	all	domain1	654	50.1265060940899	78.44474761255115	NOV	Bacillus thuringiensis
NOV_Cry71Aa1_65.9_PEU78325.1	all	domain1	519	50.8318376666145	68.52409638554217	NOV	Bacillus thuringiensis
NOV_Cry73Aa1_40.0_PQQ47537.1	all	domain1	651	49.4252816535967	48.837209302325576	NOV	Bacillus thuringiensis
NOV_Cry73Aa1_88.4_AQM56942.1	all	domain1	693	50.7201599381769	90.12345679012346	NOV	Bacillus thuringiensis
NOV_Cry7Ab3_99.8_WP_086391486.1	all	domain1	597	54.5945520887924	100.0	NOV	Bacillus thuringiensis
NOV_Cry7Ab4_99.8_OTW46212.1	all	domain1	597	54.5307565242446	100.0	NOV	Bacillus thuringiensis
NOV_Cry7Ba1_84.3_AFI42043.1	all	domain1	597	52.4148018390387	88.92405063291139	NOV	Bacillus thuringiensis
NOV_Cry7Ca1_86.8_AGM39664.1	all	domain1	609	53.2852513192616	99.34533551554829	NOV	Bacillus thuringiensis
NOV_Cry7Ca1_99.7_ABR67863.2	all	domain1	609	53.1425615611353	100.0	NOV	Bacillus thuringiensis
NOV_Cry7Cb1_60.4_OTY00887.1	all	domain1	630	51.625966093238	55.653266331658294	NOV	Bacillus thuringiensis
NOV_Cry7Ea2_99.9_AFI42038.1	all	domain1	609	53.4951266609694	100.0	NOV	Bacillus thuringiensis
NOV_Cry7Fa2_99.9_ALL21979.1	all	domain1	630	52.2472477113678	100.0	NOV	Bacillus thuringiensis
NOV_Cry7Fb2_99.7_AHB36886.1	all	domain1	627	52.1761204527791	99.68152866242038	NOV	Bacillus thuringiensis
NOV_Cry7Gb1_28.6_WP_103574454.1	all	domain1	591	51.2487844688464	53.6869340232859	NOV	Bacillus thuringiensis
NOV_Cry7Gb1_94.1_AGM39662.1	all	domain1	597	52.7719512277768	82.01219512195121	NOV	Bacillus thuringiensis
NOV_Cry7Ia1_99.9_AEH76815.1	all	domain1	612	52.4011895907056	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Aa1_47.1_EEM92570.1	all	domain1	609	54.435153557137	64.41136671177267	NOV	Bacillus thuringiensis
NOV_Cry8Ab1_80.0_AMR06151.1	all	domain1	603	53.8924161202418	89.49843260188088	NOV	Bacillus thuringiensis
NOV_Cry8Ab1_80.3_AFP44678.1	all	domain1	603	53.609020791285	96.58536585365853	NOV	Bacillus thuringiensis
NOV_Cry8Ba1_88.6_AEP25412.1	all	domain1	606	55.3324261382263	97.07317073170731	NOV	Bacillus thuringiensis
NOV_Cry8Ba1_97.0_OUB21150.1	all	domain1	606	55.5975486173259	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_97.5_ABJ38797.1	all	domain1	618	55.4947777785363	96.15384615384616	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_97.8_ABJ38798.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.1_ABJ38790.1	all	domain1	627	55.6729311221639	96.65071770334929	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.1_ABJ38799.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.1_ABJ38817.1	all	domain1	618	55.4947777785363	96.15384615384616	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.2_ABJ38796.1	all	domain1	630	55.5197940849808	95.8795562599049	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.2_ABJ38815.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.4_ABJ38800.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.4_ABJ38807.1	all	domain1	624	55.7434325977565	97.11538461538461	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.4_CS131028.1	all	domain1	630	55.5197940849808	95.8795562599049	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.5_ABJ38786.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.5_ABJ38793.1	all	domain1	624	55.7070468272469	97.11538461538461	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.5_ABJ38794.1	all	domain1	624	55.6191327039412	96.48562300319489	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.5_ABJ38816.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.7_ABJ38795.1	all	domain1	621	55.8086084258446	97.58454106280193	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.7_ABJ38804.1	all	domain1	618	55.7800886218386	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.7_ABJ38810.1	all	domain1	624	55.6191327039412	96.48562300319489	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.8_ABJ38789.1	all	domain1	618	55.78456645695	98.05825242718447	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.8_ABJ38808.1	all	domain1	621	55.7763718733621	97.58454106280193	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_98.8_ABJ38811.1	all	domain1	621	55.8086084258446	97.58454106280193	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.0_ABJ38805.1	all	domain1	618	55.78456645695	98.05825242718447	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.1_ABJ38788.1	all	domain1	618	55.78456645695	98.05825242718447	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.3_ABJ38787.1	all	domain1	618	55.78456645695	98.05825242718447	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.4_ABJ38780.1	all	domain1	618	55.78456645695	98.05825242718447	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.4_ADA14455.1	all	domain1	618	55.7665566303944	97.10144927536231	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.5_ADA14453.1	all	domain1	609	56.0412668882106	98.52941176470588	NOV	Bacillus thuringiensis
NOV_Cry8Bb1_99.5_ADA14457.1	all	domain1	609	56.0548445828652	98.52941176470588	NOV	Bacillus thuringiensis
NOV_Cry8Ca1_41.2_AST51780.1	all	domain1	612	53.0671699689209	57.7922077922078	NOV	Bacillus cereus
NOV_Cry8Ca1_42.6_ABY46520.1	all	domain1	606	53.290600193715	58.03921568627452	NOV	Bacillus mycoides
NOV_Cry8Ca1_99.5_AGV52971.1	all	domain1	603	52.895158560169	99.3388429752066	NOV	Bacillus thuringiensis
NOV_Cry8Ca1_99.6_AGV52972.1	all	domain1	603	53.0612148101141	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ca1_99.7_AGV52973.1	all	domain1	603	52.992367387176	99.66887417218543	NOV	Bacillus thuringiensis
NOV_Cry8Ca1_99.8_WP_102947908.1	all	domain1	603	53.0612148101141	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Da1_43.7_ANC11094.1	all	domain1	609	52.0045665397555	55.172413793103445	NOV	Bacillus cereus
NOV_Cry8Da1_99.1_CBL59397.1	all	domain1	606	54.5639422199094	99.67051070840198	NOV	Bacillus thuringiensis
NOV_Cry8Da1_99.6_CBL59394.1	all	domain1	606	54.5499553185774	99.67051070840198	NOV	Bacillus thuringiensis
NOV_Cry8Da1_99.6_CBL59396.1	all	domain1	606	54.6541490910296	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Da1_99.7_CBL59393.1	all	domain1	606	54.6541490910296	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Db1_49.9_WP_103653049.1	all	domain1	591	53.5142516648385	56.88073394495413	NOV	Bacillus thuringiensis
NOV_Cry8Db1_51.1_PNK22955.1	all	domain1	591	53.0747175259787	57.29303547963206	NOV	Bacillus thuringiensis
NOV_Cry8Ea3_98.7_AGF70692.1	all	domain1	597	55.5380812218576	99.0	NOV	Bacillus thuringiensis
NOV_Cry8Ea3_99.6_AGM16383.1	all	domain1	597	55.6188324191292	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ea3_99.9_ABB29863.1	all	domain1	597	55.6188324191292	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ea3_99.9_AEA51183.1	all	domain1	597	55.6188324191292	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ea3_99.9_AFM73687.1	all	domain1	597	55.6188324191292	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Fa1_98.9_AFP44679.1	all	domain1	588	53.9967413161972	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Fa1_99.7_AEA51184.1	all	domain1	588	53.9967413161972	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ha1_89.4_ABB29866.1	all	domain1	594	49.7948016415869	100.0	NOV	Bacillus thuringiensis
NOV_Cry8Ha1_89.8_ATY50148.1	all	domain1	594	53.6921749574296	94.43535188216039	NOV	Bacillus thuringiensis
NOV_Cry8Ib2_94.6_WP_103622992.1	all	domain1	579	54.0840794317848	99.31153184165233	NOV	Bacillus thuringiensis
NOV_Cry8Ja1_60.3_PEE68563.1	all	domain1	603	55.0584992898112	72.41379310344827	NOV	Bacillus thuringiensis
NOV_Cry8Kb1_73.3_APT36283.1	all	domain1	600	52.6839625903718	87.03125	NOV	Bacillus thuringiensis
NOV_Cry8Ma2_96.0_WP_103622989.1	all	domain1	489	49.2143678512697	76.4423076923077	NOV	Bacillus thuringiensis
NOV_Cry8Ma3_96.0_ATY50149.1	all	domain1	612	52.4309477185403	97.41935483870968	NOV	Bacillus thuringiensis
NOV_Cry8Pa2_99.7_AEZ02302.1	all	domain1	603	55.2594560360643	99.00990099009901	NOV	Bacillus thuringiensis
NOV_Cry9Aa4_99.9_WP_086405761.1	all	domain1	636	51.2464325377336	100.0	NOV	Bacillus thuringiensis
NOV_Cry9Ba2_99.6_WP_087988126.1	all	domain1	603	51.8218072622108	100.0	NOV	Bacillus thuringiensis
NOV_Cry9Eb3_95.6_OTX17826.1	all	domain1	615	53.2831357961269	100.0	NOV	Bacillus thuringiensis
NOV_Cry9Ga1_57.2_PEU81077.1	all	domain1	633	51.5322335701196	69.87951807228916	NOV	Bacillus thuringiensis
NOV_Cry9Ga1_58.0_AJS57594.1	all	domain1	630	51.4459224341459	69.70509383378017	NOV	Paenibacillus sp. IHBB 10380
BT_Cry10Aa4	all	domain2	576	49.8375466721245	100	BT	Bacillus thuringiensis
BT_Cry11Aa1	all	domain2	681	48.3492514639295	100	BT	Bacillus thuringiensis
BT_Cry11Ba1	all	domain2	696	47.7091722277412	100	BT	Bacillus thuringiensis
BT_Cry11Bb1	all	domain2	693	47.951588577957	100	BT	Bacillus thuringiensis
BT_Cry12Aa1	all	domain2	588	48.3261801359404	100	BT	Bacillus thuringiensis
BT_Cry13Aa1	all	domain2	660	48.41355439567	100	BT	Bacillus thuringiensis
BT_Cry14Aa1	all	domain2	600	48.2796625448171	100	BT	Bacillus thuringiensis
BT_Cry14Ab1	all	domain2	609	48.3501121784984	100	BT	Bacillus thuringiensis
BT_Cry16Aa1	all	domain2	558	49.2589297641784	100	BT	Paraclostridium bifermentans
BT_Cry17Aa1	all	domain2	549	48.4717446682105	100	BT	Paraclostridium bifermentans
BT_Cry18Aa1	all	domain2	624	48.159066983961	100	BT	Paenibacillus popilliae
BT_Cry18Ba1	all	domain2	651	48.2990318518803	100	BT	Paenibacillus popilliae
BT_Cry18Ca1	all	domain2	651	48.4595595254786	100	BT	Paenibacillus popilliae
BT_Cry19Aa1	all	domain2	606	49.2116808047065	100	BT	Bacillus thuringiensis
BT_Cry19Ba1	all	domain2	609	49.4148064196355	100	BT	Bacillus thuringiensis
BT_Cry19Ca1	all	domain2	609	49.1454914466635	100	BT	Bacillus thuringiensis
BT_Cry1A-like	all	domain2	495	49.2689304569869	100	BT	Bacillus thuringiensis
BT_Cry1Aa1	all	domain2	591	51.4654987582352	100	BT	Bacillus thuringiensis
BT_Cry1Aa10	all	domain2	591	51.337071409706	100	BT	Bacillus thuringiensis
BT_Cry1Aa14	all	domain2	594	51.6105212425504	100	BT	Bacillus thuringiensis
BT_Cry1Aa15	all	domain2	591	51.4362758976214	100	BT	Bacillus thuringiensis
BT_Cry1Aa17	all	domain2	591	51.4654987582352	100	BT	Bacillus thuringiensis
BT_Cry1Aa2	all	domain2	591	51.4171237371628	100	BT	Bacillus thuringiensis
BT_Cry1Aa20	all	domain2	591	51.4654987582352	100	BT	Bacillus thuringiensis
BT_Cry1Aa21	all	domain2	591	51.4654987582352	100	BT	Bacillus thuringiensis
BT_Cry1Aa24	all	domain2	591	51.5249262062268	100	BT	Bacillus thuringiensis
BT_Cry1Aa7	all	domain2	573	51.1270414861507	100	BT	Bacillus thuringiensis
BT_Cry1Ab12	all	domain2	597	53.63317289196	100	BT	Bacillus thuringiensis
BT_Cry1Ab16	all	domain2	597	53.63317289196	100	BT	Bacillus thuringiensis
BT_Cry1Ab17	all	domain2	597	53.5654478510421	100	BT	Bacillus thuringiensis
BT_Cry1Ab18	all	domain2	597	53.5404575775058	100	BT	Bacillus thuringiensis
BT_Cry1Ab19	all	domain2	597	53.6260995531855	100	BT	Bacillus thuringiensis
BT_Cry1Ab2	all	domain2	612	52.9921810216976	100	BT	Bacillus thuringiensis
BT_Cry1Ab21	all	domain2	597	53.4089495077178	100	BT	Bacillus thuringiensis
BT_Cry1Ab22	all	domain2	597	53.63317289196	100	BT	Bacillus thuringiensis
BT_Cry1Ab24	all	domain2	597	53.4915312561975	100	BT	Bacillus thuringiensis
BT_Cry1Ab26	all	domain2	597	53.5940081235565	100	BT	Bacillus thuringiensis
BT_Cry1Ab27	all	domain2	597	53.5661874684682	100	BT	Bacillus thuringiensis
BT_Cry1Ab30	all	domain2	597	53.5877324252879	100	BT	Bacillus thuringiensis
BT_Cry1Ab31	all	domain2	597	53.6244374822095	100	BT	Bacillus thuringiensis
BT_Cry1Ab32	all	domain2	597	53.6009643487206	100	BT	Bacillus thuringiensis
BT_Cry1Ab33	all	domain2	597	53.3172554092792	100	BT	Bacillus thuringiensis
BT_Cry1Ab34	all	domain2	597	53.5993176621406	100	BT	Bacillus thuringiensis
BT_Cry1Ab6	all	domain2	597	53.63317289196	100	BT	Bacillus thuringiensis
BT_Cry1Ab7	all	domain2	597	53.45251323817	100	BT	Bacillus thuringiensis
BT_Cry1Ab8	all	domain2	597	53.615050124909	100	BT	Bacillus thuringiensis
BT_Cry1Ac12	all	domain2	603	53.812811371417	100	BT	Bacillus thuringiensis
BT_Cry1Ac13	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac15	all	domain2	603	53.8504499483832	100	BT	Bacillus thuringiensis
BT_Cry1Ac18	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac19	all	domain2	606	53.8876282397112	100	BT	Bacillus thuringiensis
BT_Cry1Ac20	all	domain2	603	53.7472859954934	100	BT	Bacillus thuringiensis
BT_Cry1Ac22	all	domain2	606	53.9810180790114	100	BT	Bacillus thuringiensis
BT_Cry1Ac24	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac25	all	domain2	603	53.7375619648448	100	BT	Bacillus thuringiensis
BT_Cry1Ac27	all	domain2	603	53.8069756697704	100	BT	Bacillus thuringiensis
BT_Cry1Ac28	all	domain2	606	53.8633857840445	100	BT	Bacillus thuringiensis
BT_Cry1Ac29	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac30	all	domain2	606	53.9814337660326	100	BT	Bacillus thuringiensis
BT_Cry1Ac33	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac35	all	domain2	603	53.8141453829817	100	BT	Bacillus thuringiensis
BT_Cry1Ac36	all	domain2	603	53.7965274230988	100	BT	Bacillus thuringiensis
BT_Cry1Ac37	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ac38	all	domain2	606	53.7615804743105	100	BT	Bacillus thuringiensis
BT_Cry1Ac39	all	domain2	606	53.9814337660326	100	BT	Bacillus thuringiensis
BT_Cry1Ac4	all	domain2	606	53.8876282397112	100	BT	Bacillus thuringiensis
BT_Cry1Ac6	all	domain2	603	53.849638981469	100	BT	Bacillus thuringiensis
BT_Cry1Ac8	all	domain2	606	53.8876282397112	100	BT	Bacillus thuringiensis
BT_Cry1Ac9	all	domain2	606	53.8876282397112	100	BT	Bacillus thuringiensis
BT_Cry1Ad1	all	domain2	597	51.5688323752455	100	BT	Bacillus thuringiensis
BT_Cry1Ad2	all	domain2	597	51.5688323752455	100	BT	Bacillus thuringiensis
BT_Cry1Ae1	all	domain2	597	53.1153206378103	100	BT	Bacillus thuringiensis
BT_Cry1Af1	all	domain2	597	53.6201734272788	100	BT	Bacillus thuringiensis
BT_Cry1Ag1	all	domain2	573	51.3216442380855	100	BT	Bacillus thuringiensis
BT_Cry1Ah2	all	domain2	603	53.8129108842525	100	BT	Bacillus thuringiensis
BT_Cry1Ai1	all	domain2	603	51.9016707882032	100	BT	Bacillus thuringiensis
BT_Cry1Ba1	all	domain2	633	51.2579821868486	100	BT	Bacillus thuringiensis
BT_Cry1Ba6	all	domain2	633	51.2579821868486	100	BT	Bacillus thuringiensis
BT_Cry1Ba7	all	domain2	633	51.2235010501784	100	BT	Bacillus thuringiensis
BT_Cry1Bb1	all	domain2	636	51.6115880072728	100	BT	Bacillus thuringiensis
BT_Cry1Bd1	all	domain2	636	51.586675685412	100	BT	Bacillus thuringiensis
BT_Cry1Bd2	all	domain2	636	51.5841883330184	100	BT	Bacillus thuringiensis
BT_Cry1Be1	all	domain2	630	51.7870740171522	100	BT	Bacillus thuringiensis
BT_Cry1Be3	all	domain2	630	51.7661513665379	100	BT	Bacillus thuringiensis
BT_Cry1Bf1	all	domain2	633	51.2250893057484	100	BT	Bacillus thuringiensis
BT_Cry1Bg1	all	domain2	633	51.204728650154	100	BT	Bacillus thuringiensis
BT_Cry1Bh1	all	domain2	630	51.9540260846402	100	BT	Bacillus thuringiensis
BT_Cry1Bi1	all	domain2	633	51.204728650154	100	BT	Bacillus thuringiensis
BT_Cry1Bj1	all	domain2	630	51.7681983204666	100	BT	Bacillus thuringiensis
BT_Cry1Ca11	all	domain2	588	50.2714598797095	100	BT	Bacillus thuringiensis
BT_Cry1Ca2	all	domain2	588	50.1701688103763	100	BT	Bacillus thuringiensis
BT_Cry1Ca3	all	domain2	588	50.2273038110442	100	BT	Bacillus thuringiensis
BT_Cry1Ca4	all	domain2	588	50.2714598797095	100	BT	Bacillus thuringiensis
BT_Cry1Cb1	all	domain2	588	50.0189765330221	100	BT	Bacillus thuringiensis
BT_Cry1Da1	all	domain2	576	49.6380737181152	100	BT	Bacillus thuringiensis
BT_Cry1Da4	all	domain2	576	49.5866630965744	100	BT	Bacillus thuringiensis
BT_Cry1Db1	all	domain2	576	49.8866711981883	100	BT	Bacillus thuringiensis
BT_Cry1Ea10	all	domain2	588	50.2644077345936	100	BT	Bacillus thuringiensis
BT_Cry1Ea2	all	domain2	588	50.2644077345936	100	BT	Bacillus thuringiensis
BT_Cry1Ea4	all	domain2	588	50.2697276585326	100	BT	Bacillus thuringiensis
BT_Cry1Ea7	all	domain2	588	50.2644077345936	100	BT	Bacillus thuringiensis
BT_Cry1Eb1	all	domain2	585	50.1860182576919	100	BT	Bacillus thuringiensis
BT_Cry1Fa1	all	domain2	591	49.630694972919	100	BT	Bacillus thuringiensis
BT_Cry1Fa3	all	domain2	591	49.6543277402105	100	BT	Bacillus thuringiensis
BT_Cry1Fa4	all	domain2	591	49.6543277402105	100	BT	Bacillus thuringiensis
BT_Cry1Fb1	all	domain2	591	49.7171698763973	100	BT	Bacillus thuringiensis
BT_Cry1Fb3	all	domain2	591	49.6235271451296	100	BT	Bacillus thuringiensis
BT_Cry1Fb6	all	domain2	591	49.6235271451296	100	BT	Bacillus thuringiensis
BT_Cry1Ga2	all	domain2	579	49.2841056435992	100	BT	Bacillus thuringiensis
BT_Cry1Gb1	all	domain2	588	50.3668253303026	100	BT	Bacillus thuringiensis
BT_Cry1Gb2	all	domain2	588	50.3668253303026	100	BT	Bacillus thuringiensis
BT_Cry1Ha1	all	domain2	594	50.4074169544996	100	BT	Bacillus thuringiensis
BT_Cry1Hb1	all	domain2	591	49.798610898208	100	BT	Bacillus thuringiensis
BT_Cry1Ia11	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia12	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia13	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia15	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia18	all	domain2	630	52.4637286306596	100	BT	Bacillus thuringiensis
BT_Cry1Ia2	all	domain2	630	53.306786248692	100	BT	Bacillus thuringiensis
BT_Cry1Ia20	all	domain2	630	53.2572906836904	100	BT	Bacillus thuringiensis
BT_Cry1Ia21	all	domain2	630	53.2448082978631	100	BT	Bacillus thuringiensis
BT_Cry1Ia22	all	domain2	630	53.1879233313195	100	BT	Bacillus thuringiensis
BT_Cry1Ia24	all	domain2	630	53.3160673084764	100	BT	Bacillus thuringiensis
BT_Cry1Ia25	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia26	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia28	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia29	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia3	all	domain2	630	53.3216484412605	100	BT	Bacillus thuringiensis
BT_Cry1Ia30	all	domain2	630	53.2575468169912	100	BT	Bacillus thuringiensis
BT_Cry1Ia31	all	domain2	630	53.3398813801206	100	BT	Bacillus thuringiensis
BT_Cry1Ia32	all	domain2	630	53.2407124708274	100	BT	Bacillus thuringiensis
BT_Cry1Ia33	all	domain2	630	53.2555983879248	100	BT	Bacillus thuringiensis
BT_Cry1Ia4	all	domain2	630	53.2719175926538	100	BT	Bacillus thuringiensis
BT_Cry1Ia6	all	domain2	630	53.2501058022908	100	BT	Bacillus thuringiensis
BT_Cry1Ia7	all	domain2	630	53.0774690672779	100	BT	Bacillus thuringiensis
BT_Cry1Ia8	all	domain2	630	53.2395082937818	100	BT	Bacillus thuringiensis
BT_Cry1Ib1	all	domain2	630	52.5225288714676	100	BT	Bacillus thuringiensis
BT_Cry1Ib2	all	domain2	630	52.4637286306596	100	BT	Bacillus thuringiensis
BT_Cry1Ib4	all	domain2	630	52.4637286306596	100	BT	Bacillus thuringiensis
BT_Cry1Ib7	all	domain2	630	52.4663407581489	100	BT	Bacillus thuringiensis
BT_Cry1Ib8	all	domain2	630	52.4344743749564	100	BT	Bacillus thuringiensis
BT_Cry1Ic1	all	domain2	630	52.4125679077407	100	BT	Bacillus thuringiensis
BT_Cry1Id1	all	domain2	630	52.989834575175	100	BT	Bacillus thuringiensis
BT_Cry1Ie1	all	domain2	630	52.6968026899578	100	BT	Bacillus thuringiensis
BT_Cry1Ie3	all	domain2	630	52.8736264282102	100	BT	Bacillus thuringiensis
BT_Cry1Ie4	all	domain2	636	52.7860911442501	100	BT	Bacillus thuringiensis
BT_Cry1Ie5	all	domain2	630	52.7896710014933	100	BT	Bacillus thuringiensis
BT_Cry1Ig1	all	domain2	630	52.8809542065816	100	BT	Bacillus thuringiensis
BT_Cry1Ja1	all	domain2	573	49.7005181758087	100	BT	Bacillus thuringiensis
BT_Cry1Ja3	all	domain2	573	49.7005181758087	100	BT	Bacillus thuringiensis
BT_Cry1Jb1	all	domain2	573	49.9848636369089	100	BT	Bacillus thuringiensis
BT_Cry1Jd1	all	domain2	567	50.0605806666386	100	BT	Bacillus thuringiensis
BT_Cry1Ka1	all	domain2	618	50.4536018593046	100	BT	Bacillus thuringiensis
BT_Cry1Ka2	all	domain2	618	50.4752755948862	100	BT	Bacillus thuringiensis
BT_Cry1La1	all	domain2	588	49.5594047816451	100	BT	Bacillus thuringiensis
BT_Cry1La2	all	domain2	588	49.5415353386839	100	BT	Bacillus thuringiensis
BT_Cry1Ma1	all	domain2	618	50.4413302951563	100	BT	Bacillus thuringiensis
BT_Cry1Na1	all	domain2	597	49.2743241877785	100	BT	Bacillus thuringiensis
BT_Cry1Nb1	all	domain2	588	49.6668956472704	100	BT	Bacillus thuringiensis
BT_Cry20Aa1	all	domain2	588	49.3184777930449	100	BT	Bacillus thuringiensis
BT_Cry20Ba2	all	domain2	591	49.4965540848889	100	BT	Bacillus thuringiensis
BT_Cry21Aa1	all	domain2	642	48.5120245580267	100	BT	Bacillus thuringiensis
BT_Cry21Ba1	all	domain2	636	48.1807462816276	100	BT	Bacillus thuringiensis
BT_Cry21Ca1	all	domain2	666	48.1723815847205	100	BT	Bacillus thuringiensis
BT_Cry21Da1	all	domain2	669	48.206175070215	100	BT	Bacillus thuringiensis
BT_Cry21Fa1	all	domain2	597	48.6482733636359	100	BT	Bacillus thuringiensis
BT_Cry21Ga1	all	domain2	576	48.0762802476221	100	BT	Bacillus thuringiensis
BT_Cry21Ha1	all	domain2	633	48.7061084340098	100	BT	Bacillus thuringiensis
BT_Cry24Ca1	all	domain2	648	49.3481985617557	100	BT	Bacillus thuringiensis
BT_Cry24Da1	all	domain2	648	49.2217240414785	100	BT	Bacillus thuringiensis
