ID,Rec_domain,Current_domain,Tox_type,Model,Coord,Site_prob,Site_type
24,domain3,domain1,Rec,mB,95.5445544554455,0.99,cons
24,domain3,domain1,Rec,mB,96.039603960396,0.95,cons
24,domain3,domain1,Rec,mB,96.5346534653465,0.99,cons
24,domain3,domain1,Rec,mB,99.009900990099,0.95,cons
24,domain3,domain2,Rec,m2,100.943396226415,0.95,cons
24,domain3,domain2,Rec,m2,102.830188679245,0.95,cons
24,domain3,domain2,Rec,m2,103.301886792453,0.95,cons
24,domain3,domain2,Rec,m2,103.77358490566,0.95,cons
24,domain3,domain2,Rec,m2,104.245283018868,0.95,cons
24,domain3,domain2,Rec,m2,104.716981132075,0.95,cons
24,domain3,domain2,Rec,m2,105.188679245283,0.95,cons
24,domain3,domain2,Rec,m2,106.603773584906,0.95,cons
24,domain3,domain2,Rec,m2,108.018867924528,0.95,cons
24,domain3,domain2,Rec,m2,108.490566037736,0.95,cons
24,domain3,domain2,Rec,m2,110.849056603774,0.95,cons
24,domain3,domain2,Rec,m2,112.264150943396,0.95,cons
24,domain3,domain2,Rec,m2,114.150943396226,0.95,cons
24,domain3,domain2,Rec,m2,115.566037735849,0.95,cons
24,domain3,domain2,Rec,m2,116.037735849057,0.95,cons
24,domain3,domain2,Rec,m2,118.867924528302,0.95,cons
24,domain3,domain2,Rec,m2,119.811320754717,0.95,cons
24,domain3,domain2,Rec,m2,121.22641509434,0.95,cons
24,domain3,domain2,Rec,m2,124.056603773585,0.95,cons
24,domain3,domain2,Rec,m2,125.471698113208,0.95,cons
24,domain3,domain2,Rec,m2,126.88679245283,0.95,cons
24,domain3,domain2,Rec,m2,127.830188679245,0.95,cons
24,domain3,domain2,Rec,m2,128.301886792453,0.95,cons
24,domain3,domain2,Rec,m2,131.132075471698,0.95,cons
24,domain3,domain2,Rec,m2,132.547169811321,0.95,cons
24,domain3,domain2,Rec,m2,133.490566037736,0.95,cons
24,domain3,domain2,Rec,m2,134.433962264151,0.95,cons
24,domain3,domain2,Rec,m2,134.905660377359,0.95,cons
24,domain3,domain2,Rec,m2,135.377358490566,0.95,cons
24,domain3,domain2,Rec,m2,137.735849056604,0.95,cons
24,domain3,domain2,Rec,m2,139.150943396226,0.95,cons
24,domain3,domain2,Rec,m2,140.566037735849,0.95,cons
24,domain3,domain2,Rec,m2,143.396226415094,0.95,cons
24,domain3,domain2,Rec,m2,144.811320754717,0.95,cons
24,domain3,domain2,Rec,m2,146.22641509434,0.95,cons
24,domain3,domain2,Rec,m2,146.698113207547,0.95,cons
24,domain3,domain2,Rec,m2,147.169811320755,0.95,cons
24,domain3,domain2,Rec,m2,147.641509433962,0.95,cons
24,domain3,domain2,Rec,m2,148.11320754717,0.95,cons
24,domain3,domain2,Rec,m2,148.584905660377,0.95,cons
24,domain3,domain2,Rec,m2,149.056603773585,0.95,cons
24,domain3,domain2,Rec,m2,149.528301886792,0.95,cons
24,domain3,domain2,Rec,m2,152.830188679245,0.95,cons
24,domain3,domain2,Rec,m2,154.716981132075,0.95,cons
24,domain3,domain2,Rec,m2,155.660377358491,0.95,cons
24,domain3,domain2,Rec,m2,157.547169811321,0.95,cons
24,domain3,domain2,Rec,m2,158.962264150943,0.95,cons
24,domain3,domain2,Rec,m2,159.905660377359,0.95,cons
24,domain3,domain2,Rec,m2,160.849056603774,0.95,cons
24,domain3,domain2,Rec,m2,161.792452830189,0.95,cons
24,domain3,domain2,Rec,m2,162.735849056604,0.95,cons
24,domain3,domain2,Rec,m2,163.679245283019,0.95,cons
24,domain3,domain2,Rec,m2,165.094339622642,0.95,cons
24,domain3,domain2,Rec,m2,165.566037735849,0.95,cons
24,domain3,domain2,Rec,m2,166.037735849057,0.95,cons
24,domain3,domain2,Rec,m2,167.452830188679,0.95,cons
24,domain3,domain2,Rec,m2,168.867924528302,0.95,cons
24,domain3,domain2,Rec,m2,170.754716981132,0.95,cons
24,domain3,domain2,Rec,m2,171.22641509434,0.95,cons
24,domain3,domain2,Rec,m2,171.698113207547,0.95,cons
24,domain3,domain2,Rec,m2,173.11320754717,0.95,cons
24,domain3,domain2,Rec,m2,173.584905660377,0.95,cons
24,domain3,domain2,Rec,m2,175,0.95,cons
24,domain3,domain2,Rec,m2,176.415094339623,0.95,cons
24,domain3,domain2,Rec,m2,179.245283018868,0.95,cons
24,domain3,domain2,Rec,m2,180.188679245283,0.95,cons
24,domain3,domain2,Rec,m2,180.660377358491,0.95,cons
24,domain3,domain2,Rec,m2,182.075471698113,0.95,cons
24,domain3,domain2,Rec,m2,182.547169811321,0.95,cons
24,domain3,domain2,Rec,m2,185.377358490566,0.95,cons
24,domain3,domain2,Rec,m2,186.320754716981,0.95,cons
24,domain3,domain2,Rec,m2,186.792452830189,0.95,cons
24,domain3,domain2,Rec,m2,187.264150943396,0.95,cons
24,domain3,domain2,Rec,m2,187.735849056604,0.95,cons
24,domain3,domain2,Rec,m2,188.207547169811,0.95,cons
24,domain3,domain2,Rec,m2,188.679245283019,0.95,cons
24,domain3,domain2,Rec,m2,190.094339622642,0.95,cons
24,domain3,domain2,Rec,m2,190.566037735849,0.95,cons
24,domain3,domain2,Rec,m2,192.452830188679,0.95,cons
24,domain3,domain2,Rec,m2,193.396226415094,0.95,cons
24,domain3,domain2,Rec,m2,194.339622641509,0.95,cons
24,domain3,domain2,Rec,m2,195.283018867925,0.95,cons
24,domain3,domain2,Rec,m2,196.698113207547,0.95,cons
24,domain3,domain2,Rec,m2,197.169811320755,0.95,cons
24,domain3,domain2,Rec,m2,199.056603773585,0.95,cons
24,domain3,domain2,Rec,m2,200,0.95,cons
24,domain3,domain2,Rec,mB,100.471698113208,0.99,pos
24,domain3,domain2,Rec,mB,100.943396226415,0.99,pos
24,domain3,domain2,Rec,mB,101.415094339623,0.99,pos
24,domain3,domain2,Rec,mB,101.88679245283,0.99,pos
24,domain3,domain2,Rec,mB,102.358490566038,0.99,pos
24,domain3,domain2,Rec,mB,102.830188679245,0.99,pos
24,domain3,domain2,Rec,mB,103.301886792453,0.99,pos
24,domain3,domain2,Rec,mB,103.77358490566,0.99,pos
24,domain3,domain2,Rec,mB,104.245283018868,0.99,pos
24,domain3,domain2,Rec,mB,104.716981132075,0.99,pos
24,domain3,domain2,Rec,mB,105.188679245283,0.99,pos
24,domain3,domain2,Rec,mB,105.660377358491,0.99,pos
24,domain3,domain2,Rec,mB,106.132075471698,0.99,pos
24,domain3,domain2,Rec,mB,106.603773584906,0.99,pos
24,domain3,domain2,Rec,mB,107.075471698113,0.99,pos
24,domain3,domain2,Rec,mB,107.547169811321,0.99,pos
24,domain3,domain2,Rec,mB,108.018867924528,0.99,pos
24,domain3,domain2,Rec,mB,108.490566037736,0.99,pos
24,domain3,domain2,Rec,mB,108.962264150943,0.99,pos
24,domain3,domain2,Rec,mB,109.433962264151,0.99,pos
24,domain3,domain2,Rec,mB,109.905660377359,0.99,pos
24,domain3,domain2,Rec,mB,110.377358490566,0.99,pos
24,domain3,domain2,Rec,mB,110.849056603774,0.99,pos
24,domain3,domain2,Rec,mB,111.320754716981,0.99,pos
24,domain3,domain2,Rec,mB,111.792452830189,0.99,pos
24,domain3,domain2,Rec,mB,112.264150943396,0.99,pos
24,domain3,domain2,Rec,mB,112.735849056604,0.99,pos
24,domain3,domain2,Rec,mB,113.207547169811,0.99,pos
24,domain3,domain2,Rec,mB,113.679245283019,0.99,pos
24,domain3,domain2,Rec,mB,114.150943396226,0.99,pos
24,domain3,domain2,Rec,mB,114.622641509434,0.99,pos
24,domain3,domain2,Rec,mB,115.094339622642,0.99,pos
24,domain3,domain2,Rec,mB,115.566037735849,0.99,pos
24,domain3,domain2,Rec,mB,116.037735849057,0.99,pos
24,domain3,domain2,Rec,mB,116.509433962264,0.99,pos
24,domain3,domain2,Rec,mB,116.981132075472,0.99,pos
24,domain3,domain2,Rec,mB,117.452830188679,0.99,pos
24,domain3,domain2,Rec,mB,117.924528301887,0.99,pos
24,domain3,domain2,Rec,mB,118.396226415094,0.99,pos
24,domain3,domain2,Rec,mB,118.867924528302,0.99,pos
24,domain3,domain2,Rec,mB,119.339622641509,0.99,pos
24,domain3,domain2,Rec,mB,119.811320754717,0.99,pos
24,domain3,domain2,Rec,mB,120.283018867925,0.99,pos
24,domain3,domain2,Rec,mB,120.754716981132,0.99,pos
24,domain3,domain2,Rec,mB,121.22641509434,0.99,pos
24,domain3,domain2,Rec,mB,121.698113207547,0.99,pos
24,domain3,domain2,Rec,mB,122.169811320755,0.99,pos
24,domain3,domain2,Rec,mB,122.641509433962,0.99,pos
24,domain3,domain2,Rec,mB,123.11320754717,0.99,pos
24,domain3,domain2,Rec,mB,123.584905660377,0.99,pos
24,domain3,domain2,Rec,mB,124.056603773585,0.99,pos
24,domain3,domain2,Rec,mB,124.528301886792,0.99,pos
24,domain3,domain2,Rec,mB,125,0.99,pos
24,domain3,domain2,Rec,mB,125.471698113208,0.99,pos
24,domain3,domain2,Rec,mB,125.943396226415,0.99,pos
24,domain3,domain2,Rec,mB,126.415094339623,0.99,pos
24,domain3,domain2,Rec,mB,126.88679245283,0.99,pos
24,domain3,domain2,Rec,mB,127.358490566038,0.99,pos
24,domain3,domain2,Rec,mB,127.830188679245,0.99,pos
24,domain3,domain2,Rec,mB,128.301886792453,0.99,pos
24,domain3,domain2,Rec,mB,128.77358490566,0.99,pos
24,domain3,domain2,Rec,mB,129.245283018868,0.99,pos
24,domain3,domain2,Rec,mB,129.716981132075,0.99,pos
24,domain3,domain2,Rec,mB,130.188679245283,0.99,pos
24,domain3,domain2,Rec,mB,130.660377358491,0.99,pos
24,domain3,domain2,Rec,mB,131.132075471698,0.99,pos
24,domain3,domain2,Rec,mB,131.603773584906,0.99,pos
24,domain3,domain2,Rec,mB,132.075471698113,0.99,pos
24,domain3,domain2,Rec,mB,132.547169811321,0.99,pos
24,domain3,domain2,Rec,mB,133.018867924528,0.99,pos
24,domain3,domain2,Rec,mB,133.490566037736,0.99,pos
24,domain3,domain2,Rec,mB,133.962264150943,0.99,pos
24,domain3,domain2,Rec,mB,134.433962264151,0.99,pos
24,domain3,domain2,Rec,mB,134.905660377359,0.99,pos
24,domain3,domain2,Rec,mB,135.377358490566,0.99,pos
24,domain3,domain2,Rec,mB,135.849056603774,0.99,pos
24,domain3,domain2,Rec,mB,136.320754716981,0.99,pos
24,domain3,domain2,Rec,mB,136.792452830189,0.99,pos
24,domain3,domain2,Rec,mB,137.264150943396,0.99,pos
24,domain3,domain2,Rec,mB,137.735849056604,0.99,pos
24,domain3,domain2,Rec,mB,138.207547169811,0.99,pos
24,domain3,domain2,Rec,mB,138.679245283019,0.99,pos
24,domain3,domain2,Rec,mB,139.150943396226,0.99,pos
24,domain3,domain2,Rec,mB,139.622641509434,0.99,pos
24,domain3,domain2,Rec,mB,140.094339622642,0.99,pos
24,domain3,domain2,Rec,mB,140.566037735849,0.99,pos
24,domain3,domain2,Rec,mB,141.037735849057,0.99,pos
24,domain3,domain2,Rec,mB,141.509433962264,0.99,pos
24,domain3,domain2,Rec,mB,141.981132075472,0.99,pos
24,domain3,domain2,Rec,mB,142.452830188679,0.99,pos
24,domain3,domain2,Rec,mB,142.924528301887,0.99,pos
24,domain3,domain2,Rec,mB,143.396226415094,0.99,pos
24,domain3,domain2,Rec,mB,143.867924528302,0.99,pos
24,domain3,domain2,Rec,mB,144.339622641509,0.99,pos
24,domain3,domain2,Rec,mB,144.811320754717,0.99,pos
24,domain3,domain2,Rec,mB,145.283018867925,0.99,pos
24,domain3,domain2,Rec,mB,145.754716981132,0.99,pos
24,domain3,domain2,Rec,mB,146.22641509434,0.99,pos
24,domain3,domain2,Rec,mB,146.698113207547,0.99,pos
24,domain3,domain2,Rec,mB,147.169811320755,0.99,pos
24,domain3,domain2,Rec,mB,147.641509433962,0.99,pos
24,domain3,domain2,Rec,mB,148.11320754717,0.99,pos
24,domain3,domain2,Rec,mB,148.584905660377,0.99,pos
24,domain3,domain2,Rec,mB,149.056603773585,0.99,pos
24,domain3,domain2,Rec,mB,149.528301886792,0.99,pos
24,domain3,domain2,Rec,mB,150,0.99,pos
24,domain3,domain2,Rec,mB,150.471698113208,0.99,pos
24,domain3,domain2,Rec,mB,150.943396226415,0.99,pos
24,domain3,domain2,Rec,mB,151.415094339623,0.99,pos
24,domain3,domain2,Rec,mB,151.88679245283,0.99,pos
24,domain3,domain2,Rec,mB,152.358490566038,0.99,pos
24,domain3,domain2,Rec,mB,152.830188679245,0.99,pos
24,domain3,domain2,Rec,mB,153.301886792453,0.99,pos
24,domain3,domain2,Rec,mB,153.77358490566,0.99,pos
24,domain3,domain2,Rec,mB,154.245283018868,0.99,pos
24,domain3,domain2,Rec,mB,154.716981132075,0.99,pos
24,domain3,domain2,Rec,mB,155.188679245283,0.99,pos
24,domain3,domain2,Rec,mB,155.660377358491,0.99,pos
24,domain3,domain2,Rec,mB,156.132075471698,0.99,pos
24,domain3,domain2,Rec,mB,156.603773584906,0.99,pos
24,domain3,domain2,Rec,mB,157.075471698113,0.99,pos
24,domain3,domain2,Rec,mB,157.547169811321,0.99,pos
24,domain3,domain2,Rec,mB,158.018867924528,0.99,pos
24,domain3,domain2,Rec,mB,158.490566037736,0.99,pos
24,domain3,domain2,Rec,mB,158.962264150943,0.99,pos
24,domain3,domain2,Rec,mB,159.433962264151,0.99,pos
24,domain3,domain2,Rec,mB,159.905660377359,0.99,pos
24,domain3,domain2,Rec,mB,160.377358490566,0.99,pos
24,domain3,domain2,Rec,mB,160.849056603774,0.99,pos
24,domain3,domain2,Rec,mB,161.320754716981,0.99,pos
24,domain3,domain2,Rec,mB,161.792452830189,0.99,pos
24,domain3,domain2,Rec,mB,162.264150943396,0.99,pos
24,domain3,domain2,Rec,mB,162.735849056604,0.99,pos
24,domain3,domain2,Rec,mB,163.207547169811,0.99,pos
24,domain3,domain2,Rec,mB,163.679245283019,0.99,pos
24,domain3,domain2,Rec,mB,164.150943396226,0.99,pos
24,domain3,domain2,Rec,mB,164.622641509434,0.99,pos
24,domain3,domain2,Rec,mB,165.094339622642,0.99,pos
24,domain3,domain2,Rec,mB,165.566037735849,0.99,pos
24,domain3,domain2,Rec,mB,166.037735849057,0.99,pos
24,domain3,domain2,Rec,mB,166.509433962264,0.99,pos
24,domain3,domain2,Rec,mB,166.981132075472,0.99,pos
24,domain3,domain2,Rec,mB,167.452830188679,0.99,pos
24,domain3,domain2,Rec,mB,167.924528301887,0.99,pos
24,domain3,domain2,Rec,mB,168.396226415094,0.99,pos
24,domain3,domain2,Rec,mB,168.867924528302,0.99,pos
24,domain3,domain2,Rec,mB,169.339622641509,0.99,pos
24,domain3,domain2,Rec,mB,169.811320754717,0.99,pos
24,domain3,domain2,Rec,mB,170.283018867925,0.99,pos
24,domain3,domain2,Rec,mB,170.754716981132,0.99,pos
24,domain3,domain2,Rec,mB,171.22641509434,0.99,pos
24,domain3,domain2,Rec,mB,171.698113207547,0.99,pos
24,domain3,domain2,Rec,mB,172.169811320755,0.99,pos
24,domain3,domain2,Rec,mB,172.641509433962,0.99,pos
24,domain3,domain2,Rec,mB,173.11320754717,0.99,pos
24,domain3,domain2,Rec,mB,173.584905660377,0.99,pos
24,domain3,domain2,Rec,mB,174.056603773585,0.99,pos
24,domain3,domain2,Rec,mB,174.528301886792,0.99,pos
24,domain3,domain2,Rec,mB,175,0.99,pos
24,domain3,domain2,Rec,mB,175.471698113208,0.99,pos
24,domain3,domain2,Rec,mB,175.943396226415,0.99,pos
24,domain3,domain2,Rec,mB,176.415094339623,0.99,pos
24,domain3,domain2,Rec,mB,176.88679245283,0.99,pos
24,domain3,domain2,Rec,mB,177.358490566038,0.99,pos
24,domain3,domain2,Rec,mB,177.830188679245,0.99,pos
24,domain3,domain2,Rec,mB,178.301886792453,0.99,pos
24,domain3,domain2,Rec,mB,178.77358490566,0.99,pos
24,domain3,domain2,Rec,mB,179.245283018868,0.99,pos
24,domain3,domain2,Rec,mB,179.716981132075,0.99,pos
24,domain3,domain2,Rec,mB,180.188679245283,0.99,pos
24,domain3,domain2,Rec,mB,180.660377358491,0.99,pos
24,domain3,domain2,Rec,mB,181.132075471698,0.99,pos
24,domain3,domain2,Rec,mB,181.603773584906,0.99,pos
24,domain3,domain2,Rec,mB,182.075471698113,0.99,pos
24,domain3,domain2,Rec,mB,182.547169811321,0.99,pos
24,domain3,domain2,Rec,mB,183.018867924528,0.99,pos
24,domain3,domain2,Rec,mB,183.490566037736,0.99,pos
24,domain3,domain2,Rec,mB,183.962264150943,0.99,pos
24,domain3,domain2,Rec,mB,184.433962264151,0.99,pos
24,domain3,domain2,Rec,mB,184.905660377359,0.99,pos
24,domain3,domain2,Rec,mB,185.377358490566,0.99,pos
24,domain3,domain2,Rec,mB,185.849056603774,0.99,pos
24,domain3,domain2,Rec,mB,186.320754716981,0.99,pos
24,domain3,domain2,Rec,mB,186.792452830189,0.99,pos
24,domain3,domain2,Rec,mB,187.264150943396,0.99,pos
24,domain3,domain2,Rec,mB,187.735849056604,0.99,pos
24,domain3,domain2,Rec,mB,188.207547169811,0.99,pos
24,domain3,domain2,Rec,mB,188.679245283019,0.99,pos
24,domain3,domain2,Rec,mB,189.150943396226,0.99,pos
24,domain3,domain2,Rec,mB,189.622641509434,0.99,pos
24,domain3,domain2,Rec,mB,190.094339622642,0.99,pos
24,domain3,domain2,Rec,mB,190.566037735849,0.99,pos
24,domain3,domain2,Rec,mB,191.037735849057,0.99,pos
24,domain3,domain2,Rec,mB,191.509433962264,0.99,pos
24,domain3,domain2,Rec,mB,191.981132075472,0.99,pos
24,domain3,domain2,Rec,mB,192.452830188679,0.99,pos
24,domain3,domain2,Rec,mB,192.924528301887,0.99,pos
24,domain3,domain2,Rec,mB,193.396226415094,0.99,pos
24,domain3,domain2,Rec,mB,193.867924528302,0.99,pos
24,domain3,domain2,Rec,mB,194.339622641509,0.99,pos
24,domain3,domain2,Rec,mB,194.811320754717,0.99,pos
24,domain3,domain2,Rec,mB,195.283018867925,0.99,pos
24,domain3,domain2,Rec,mB,195.754716981132,0.99,pos
24,domain3,domain2,Rec,mB,196.22641509434,0.99,pos
24,domain3,domain2,Rec,mB,196.698113207547,0.99,pos
24,domain3,domain2,Rec,mB,197.169811320755,0.99,pos
24,domain3,domain2,Rec,mB,197.641509433962,0.99,pos
24,domain3,domain2,Rec,mB,198.11320754717,0.99,pos
24,domain3,domain2,Rec,mB,198.584905660377,0.99,pos
24,domain3,domain2,Rec,mB,199.056603773585,0.99,pos
24,domain3,domain2,Rec,mB,199.528301886792,0.99,pos
27,domain3,domain3,Rec,m8,282.352941176471,0.99,pos
27,domain3,domain3,Par,mB,201.960784313725,0.95,cons
27,domain3,domain3,Par,mB,203.267973856209,0.95,cons
27,domain3,domain3,Par,mB,203.921568627451,0.95,cons
27,domain3,domain3,Par,mB,205.228758169935,0.99,cons
27,domain3,domain3,Par,mB,206.535947712418,0.95,cons
27,domain3,domain3,Par,mB,207.843137254902,0.99,cons
27,domain3,domain3,Par,mB,214.37908496732,0.99,cons
27,domain3,domain3,Par,mB,216.339869281046,0.95,cons
27,domain3,domain3,Par,mB,216.993464052288,0.99,cons
27,domain3,domain3,Par,mB,218.954248366013,0.99,cons
27,domain3,domain3,Par,mB,219.607843137255,0.95,cons
27,domain3,domain3,Par,mB,241.830065359477,0.95,cons
27,domain3,domain3,Par,mB,243.137254901961,0.95,cons
27,domain3,domain3,Par,mB,243.790849673203,0.99,cons
27,domain3,domain3,Par,mB,270.588235294118,0.99,cons
27,domain3,domain3,Par,mB,272.549019607843,0.99,cons
27,domain3,domain3,Par,mB,273.856209150327,0.95,cons
27,domain3,domain3,Par,mB,275.16339869281,0.99,cons
27,domain3,domain3,Par,mB,292.81045751634,0.99,cons
27,domain3,domain3,Par,mB,295.424836601307,0.95,cons
27,domain3,domain3,Par,mB,297.385620915033,0.95,cons
27,domain3,domain3,Par,mB,298.039215686274,0.99,cons
27,domain3,domain3,Par,mB,298.692810457516,0.95,cons
27,domain3,domain3,Par,mB,299.346405228758,0.99,cons
27,domain3,domain3,Par,mB,234.640522875817,0.95,pos
27,domain3,domain3,Rec,mB,201.960784313725,0.95,cons
27,domain3,domain3,Rec,mB,203.267973856209,0.95,cons
27,domain3,domain3,Rec,mB,203.921568627451,0.95,cons
27,domain3,domain3,Rec,mB,205.228758169935,0.99,cons
27,domain3,domain3,Rec,mB,207.18954248366,0.95,cons
27,domain3,domain3,Rec,mB,207.843137254902,0.99,cons
27,domain3,domain3,Rec,mB,214.37908496732,0.99,cons
27,domain3,domain3,Rec,mB,216.339869281046,0.95,cons
27,domain3,domain3,Rec,mB,216.993464052288,0.99,cons
27,domain3,domain3,Rec,mB,218.954248366013,0.99,cons
27,domain3,domain3,Rec,mB,219.607843137255,0.95,cons
27,domain3,domain3,Rec,mB,243.790849673203,0.99,cons
27,domain3,domain3,Rec,mB,270.588235294118,0.95,cons
27,domain3,domain3,Rec,mB,272.549019607843,0.99,cons
27,domain3,domain3,Rec,mB,273.856209150327,0.95,cons
27,domain3,domain3,Rec,mB,275.16339869281,0.99,cons
27,domain3,domain3,Rec,mB,292.156862745098,0.95,cons
27,domain3,domain3,Rec,mB,295.424836601307,0.95,cons
27,domain3,domain3,Rec,mB,297.385620915033,0.95,cons
27,domain3,domain3,Rec,mB,298.039215686274,0.99,cons
27,domain3,domain3,Rec,mB,298.692810457516,0.95,cons
27,domain3,domain3,Rec,mB,299.346405228758,0.99,cons
27,domain3,domain1,Rec,m3,99.5762711864407,0.95,relaxed
27,domain3,domain1,Par,mB,7.20338983050848,0.95,cons
27,domain3,domain1,Par,mB,8.05084745762712,0.95,cons
27,domain3,domain1,Par,mB,11.4406779661017,0.95,cons
27,domain3,domain1,Par,mB,12.2881355932203,0.95,cons
27,domain3,domain1,Par,mB,13.9830508474576,0.95,cons
27,domain3,domain1,Par,mB,16.9491525423729,0.95,cons
27,domain3,domain1,Par,mB,18.6440677966102,0.95,cons
27,domain3,domain1,Par,mB,19.0677966101695,0.95,cons
27,domain3,domain1,Par,mB,20.3389830508475,0.95,cons
27,domain3,domain1,Par,mB,22.0338983050847,0.95,cons
27,domain3,domain1,Par,mB,23.3050847457627,0.95,cons
27,domain3,domain1,Par,mB,26.6949152542373,0.95,cons
27,domain3,domain1,Par,mB,30.9322033898305,0.95,cons
27,domain3,domain1,Par,mB,33.0508474576271,0.95,cons
27,domain3,domain1,Par,mB,36.864406779661,0.95,cons
27,domain3,domain1,Par,mB,39.8305084745763,0.95,cons
27,domain3,domain1,Par,mB,41.9491525423729,0.95,cons
27,domain3,domain1,Par,mB,42.3728813559322,0.95,cons
27,domain3,domain1,Par,mB,43.6440677966102,0.95,cons
27,domain3,domain1,Par,mB,45.3389830508475,0.95,cons
27,domain3,domain1,Par,mB,47.0338983050848,0.95,cons
27,domain3,domain1,Par,mB,48.3050847457627,0.95,cons
27,domain3,domain1,Par,mB,49.5762711864407,0.95,cons
27,domain3,domain1,Par,mB,50,0.95,cons
27,domain3,domain1,Par,mB,51.271186440678,0.95,cons
27,domain3,domain1,Par,mB,52.5423728813559,0.95,cons
27,domain3,domain1,Par,mB,52.9661016949153,0.95,cons
27,domain3,domain1,Par,mB,53.3898305084746,0.95,cons
27,domain3,domain1,Par,mB,53.8135593220339,0.95,cons
27,domain3,domain1,Par,mB,55.5084745762712,0.95,cons
27,domain3,domain1,Par,mB,57.6271186440678,0.95,cons
27,domain3,domain1,Par,mB,63.135593220339,0.95,cons
27,domain3,domain1,Par,mB,63.9830508474576,0.95,cons
27,domain3,domain1,Par,mB,67.3728813559322,0.95,cons
27,domain3,domain1,Par,mB,69.0677966101695,0.95,cons
27,domain3,domain1,Par,mB,72.0338983050848,0.95,cons
27,domain3,domain1,Par,mB,91.5254237288136,0.95,cons
27,domain3,domain1,Par,mB,92.7966101694915,0.95,cons
27,domain3,domain1,Par,mB,93.2203389830508,0.95,cons
27,domain3,domain1,Par,mB,94.4915254237288,0.95,cons
27,domain3,domain1,Par,mB,96.1864406779661,0.95,cons
27,domain3,domain1,Par,mB,96.6101694915254,0.95,cons
27,domain3,domain1,Par,mB,99.1525423728814,0.95,cons
28,domain3,domain3,Par,mB,207.38255033557,0.95,cons
28,domain3,domain3,Par,mB,214.765100671141,0.95,cons
28,domain3,domain3,Par,mB,217.44966442953,0.95,cons
28,domain3,domain3,Par,mB,218.120805369128,0.95,cons
28,domain3,domain3,Par,mB,220.805369127517,0.95,cons
28,domain3,domain3,Par,mB,242.281879194631,0.95,cons
28,domain3,domain3,Par,mB,243.624161073826,0.95,cons
28,domain3,domain3,Par,mB,245.637583892617,0.95,cons
28,domain3,domain3,Par,mB,251.006711409396,0.95,cons
28,domain3,domain3,Par,mB,264.429530201342,0.95,cons
28,domain3,domain3,Par,mB,267.114093959732,0.95,cons
28,domain3,domain3,Par,mB,294.630872483221,0.95,cons
28,domain3,domain3,Par,mB,209.395973154362,0.95,pos
28,domain3,domain3,Par,mB,210.06711409396,0.99,pos
28,domain3,domain3,Par,mB,228.187919463087,0.95,pos
28,domain3,domain3,Par,mB,229.530201342282,0.95,pos
28,domain3,domain3,Par,mB,238.926174496644,0.95,pos
28,domain3,domain3,Par,mB,240.939597315436,0.95,pos
28,domain3,domain3,Par,mB,272.48322147651,0.95,pos
28,domain3,domain3,Par,mB,279.865771812081,0.95,pos
28,domain3,domain3,Par,mB,281.208053691275,0.95,pos
28,domain3,domain3,Par,mB,283.892617449664,0.95,pos
28,domain3,domain3,Rec,mB,203.355704697987,0.95,cons
28,domain3,domain3,Rec,mB,207.38255033557,0.95,cons
28,domain3,domain3,Rec,mB,214.765100671141,0.95,cons
28,domain3,domain3,Rec,mB,216.778523489933,0.95,cons
28,domain3,domain3,Rec,mB,217.44966442953,0.95,cons
28,domain3,domain3,Rec,mB,218.120805369128,0.95,cons
28,domain3,domain3,Rec,mB,220.134228187919,0.95,cons
28,domain3,domain3,Rec,mB,220.805369127517,0.95,cons
28,domain3,domain3,Rec,mB,242.281879194631,0.95,cons
28,domain3,domain3,Rec,mB,243.624161073826,0.95,cons
28,domain3,domain3,Rec,mB,245.637583892617,0.95,cons
28,domain3,domain3,Rec,mB,251.006711409396,0.95,cons
28,domain3,domain3,Rec,mB,264.429530201342,0.95,cons
28,domain3,domain3,Rec,mB,265.10067114094,0.99,cons
28,domain3,domain3,Rec,mB,267.114093959732,0.95,cons
28,domain3,domain3,Rec,mB,269.127516778524,0.95,cons
28,domain3,domain3,Rec,mB,293.959731543624,0.95,cons
28,domain3,domain3,Rec,mB,297.986577181208,0.95,cons
28,domain3,domain3,Rec,mB,210.738255033557,0.95,pos
28,domain3,domain3,Rec,mB,226.845637583893,0.99,pos
28,domain3,domain1,Rec,m3,100,0.99,relaxed
28,domain3,domain1,Par,mB,1.95121951219512,0.95,cons
28,domain3,domain1,Par,mB,2.92682926829268,0.95,cons
28,domain3,domain1,Par,mB,13.1707317073171,0.95,cons
28,domain3,domain1,Par,mB,14.6341463414634,0.95,cons
28,domain3,domain1,Par,mB,16.0975609756098,0.95,cons
28,domain3,domain1,Par,mB,18.0487804878049,0.95,cons
28,domain3,domain1,Par,mB,20,0.95,cons
28,domain3,domain1,Par,mB,23.9024390243902,0.95,cons
28,domain3,domain1,Par,mB,35.609756097561,0.95,cons
28,domain3,domain1,Par,mB,45.8536585365854,0.95,cons
28,domain3,domain1,Par,mB,49.2682926829268,0.95,cons
28,domain3,domain1,Par,mB,51.219512195122,0.95,cons
28,domain3,domain1,Par,mB,52.1951219512195,0.95,cons
28,domain3,domain1,Par,mB,55.1219512195122,0.95,cons
28,domain3,domain1,Par,mB,56.0975609756098,0.95,cons
28,domain3,domain1,Par,mB,57.5609756097561,0.95,cons
28,domain3,domain1,Par,mB,63.9024390243903,0.95,cons
