ID	Coord	Identity	Flank_num	Reg_type	Reg_domain	Flank_class
17	131	1.0	Break1	100_nucl_right	domain3	Zone3
17	132	1.0	Break1	100_nucl_right	domain3	Zone3
17	133	1.0	Break1	100_nucl_right	domain3	Zone3
17	134	0	Break1	100_nucl_right	domain3	Zone3
17	135	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
17	136	0	Break1	100_nucl_right	domain3	Zone3
17	137	0	Break1	100_nucl_right	domain3	Zone3
17	138	1.0	Break1	100_nucl_right	domain3	Zone3
17	139	1.0	Break1	100_nucl_right	domain3	Zone3
17	140	1.0	Break1	100_nucl_right	domain3	Zone3
17	141	1.0	Break1	100_nucl_right	domain3	Zone3
17	142	1.0	Break1	100_nucl_right	domain3	Zone3
17	143	0	Break1	100_nucl_right	domain3	Zone3
17	144	1.0	Break1	100_nucl_right	domain3	Zone3
17	145	1.0	Break1	100_nucl_right	domain3	Zone3
17	146	0	Break1	100_nucl_right	domain3	Zone3
17	147	1.0	Break1	100_nucl_right	domain3	Zone3
17	148	1.0	Break1	100_nucl_right	domain3	Zone3
17	149	0	Break1	100_nucl_right	domain3	Zone3
17	150	1.0	Break1	100_nucl_right	domain3	Zone3
17	151	0	Break1	100_nucl_right	domain3	Zone3
17	152	0	Break1	100_nucl_right	domain3	Zone3
17	153	1.0	Break1	100_nucl_right	domain3	Zone3
17	154	1.0	Break1	100_nucl_right	domain3	Zone3
17	155	0	Break1	100_nucl_right	domain3	Zone3
17	156	1.0	Break1	100_nucl_right	domain3	Zone3
17	157	1.0	Break1	100_nucl_right	domain3	Zone3
17	158	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
17	159	1.0	Break1	100_nucl_right	domain3	Zone3
17	160	1.0	Break1	100_nucl_right	domain3	Zone3
17	161	0	Break1	100_nucl_right	domain3	Zone3
17	162	1.0	Break1	100_nucl_right	domain3	Zone3
17	163	1.0	Break1	100_nucl_right	domain3	Zone3
17	164	1.0	Break1	100_nucl_right	domain3	Zone3
17	165	0	Break1	100_nucl_right	domain3	Zone3
17	166	1.0	Break1	100_nucl_right	domain3	Zone3
17	167	0	Break1	100_nucl_right	domain3	Zone3
17	168	1.0	Break1	100_nucl_right	domain3	Zone3
17	169	1.0	Break1	100_nucl_right	domain3	Zone3
17	170	0	Break1	100_nucl_right	domain3	Zone3
17	171	1.0	Break1	100_nucl_right	domain3	Zone3
17	172	1.0	Break1	100_nucl_right	domain3	Zone3
17	173	0	Break1	100_nucl_right	domain3	Zone3
17	174	1.0	Break1	100_nucl_right	domain3	Zone3
17	175	1.0	Break1	100_nucl_right	domain3	Zone3
17	176	0	Break1	100_nucl_right	domain3	Zone3
17	177	1.0	Break1	100_nucl_right	domain3	Zone3
17	178	0	Break1	100_nucl_right	domain3	Zone3
17	179	1.0	Break1	100_nucl_right	domain3	Zone3
17	180	1.0	Break1	100_nucl_right	domain3	Zone3
17	181	1.0	Break1	100_nucl_right	domain3	Zone3
17	182	0	Break1	100_nucl_right	domain3	Zone3
17	183	1.0	Break1	100_nucl_right	domain3	Zone3
17	184	1.0	Break1	100_nucl_right	domain3	Zone3
17	185	0	Break1	100_nucl_right	domain3	Zone3
17	186	1.0	Break1	100_nucl_right	domain3	Zone3
17	187	1.0	Break1	100_nucl_right	domain3	Zone3
17	188	1.0	Break1	100_nucl_right	domain3	Zone3
17	189	1.0	Break1	100_nucl_right	domain3	Zone3
17	190	1.0	Break1	100_nucl_right	domain3	Zone3
17	191	1.0	Break1	100_nucl_right	domain3	Zone3
17	192	1.0	Break1	100_nucl_right	domain3	Zone3
17	193	1.0	Break1	100_nucl_right	domain3	Zone3
17	194	1.0	Break1	100_nucl_right	domain3	Zone3
17	195	1.0	Break1	100_nucl_right	domain3	Zone3
17	196	1.0	Break1	100_nucl_right	domain3	Zone3
17	197	0	Break1	100_nucl_right	domain3	Zone3
17	198	1.0	Break1	100_nucl_right	domain3	Zone3
17	199	1.0	Break1	100_nucl_right	domain3	Zone3
19	0	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	1	0	Break1	100_nucl_left	domain2	Zone3
19	2	0	Break1	100_nucl_left	domain2	Zone3
19	3	0	Break1	100_nucl_left	domain2	Zone3
19	4	1.0	Break1	100_nucl_left	domain2	Zone3
19	5	0	Break1	100_nucl_left	domain2	Zone3
19	6	0	Break1	100_nucl_left	domain2	Zone3
19	7	0	Break1	100_nucl_left	domain2	Zone3
19	8	0	Break1	100_nucl_left	domain2	Zone3
19	9	0	Break1	100_nucl_left	domain2	Zone3
19	10	0	Break1	100_nucl_left	domain2	Zone3
19	11	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	12	0	Break1	100_nucl_left	domain2	Zone3
19	13	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	14	0	Break1	100_nucl_left	domain2	Zone3
19	15	0	Break1	100_nucl_left	domain2	Zone3
19	16	0	Break1	100_nucl_left	domain2	Zone3
19	17	0	Break1	100_nucl_left	domain2	Zone3
19	18	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	19	0	Break1	100_nucl_left	domain2	Zone3
19	20	0	Break1	100_nucl_left	domain2	Zone3
19	21	0	Break1	100_nucl_left	domain2	Zone3
19	22	0	Break1	100_nucl_left	domain2	Zone3
19	23	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	24	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	25	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	26	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	27	0	Break1	100_nucl_left	domain2	Zone3
19	28	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	29	0	Break1	100_nucl_left	domain2	Zone3
19	30	0	Break1	100_nucl_left	domain2	Zone3
19	31	1.0	Break1	100_nucl_left	domain2	Zone3
19	32	0	Break1	100_nucl_left	domain2	Zone3
19	33	1.0	Break1	100_nucl_left	domain2	Zone3
19	34	1.0	Break1	100_nucl_left	domain2	Zone3
19	35	0	Break1	100_nucl_left	domain2	Zone3
19	36	0	Break1	100_nucl_left	domain2	Zone3
19	37	0	Break1	100_nucl_left	domain2	Zone3
19	38	0	Break1	100_nucl_left	domain2	Zone3
19	39	0	Break1	100_nucl_left	domain2	Zone3
19	40	0	Break1	100_nucl_left	domain2	Zone3
19	41	0	Break1	100_nucl_left	domain2	Zone3
19	42	0	Break1	100_nucl_left	domain2	Zone3
19	43	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
19	44	1.0	Break1	100_nucl_left	domain2	Zone3
19	45	1.0	Break1	100_nucl_left	domain2	Zone3
19	46	0	Break1	100_nucl_left	domain2	Zone3
19	47	1.0	Break1	100_nucl_left	domain2	Zone3
19	48	0	Break1	100_nucl_left	domain2	Zone3
19	49	1.0	Break1	100_nucl_left	domain2	Zone3
19	50	0	Break1	100_nucl_left	domain2	Zone3
19	51	0	Break1	100_nucl_left	domain2	Zone3
19	52	1.0	Break1	100_nucl_left	domain2	Zone3
19	53	1.0	Break1	100_nucl_left	domain2	Zone3
19	54	1.0	Break1	100_nucl_left	domain2	Zone3
19	55	1.0	Break1	100_nucl_left	domain2	Zone3
19	56	1.0	Break1	100_nucl_left	domain2	Zone3
19	57	1.0	Break1	100_nucl_left	domain2	Zone3
19	58	0	Break1	100_nucl_left	domain2	Zone3
19	59	1.0	Break1	100_nucl_left	domain2	Zone3
19	60	1.0	Break1	100_nucl_left	domain2	Zone3
19	61	0	Break1	100_nucl_left	domain2	Zone3
19	62	0	Break1	100_nucl_left	domain2	Zone3
19	63	0	Break1	100_nucl_left	domain2	Zone3
19	64	0	Break1	100_nucl_left	domain2	Zone3
19	65	1.0	Break1	100_nucl_left	domain2	Zone3
19	66	1.0	Break1	100_nucl_left	domain2	Zone3
19	67	1.0	Break1	100_nucl_left	linker23	Zone3
19	68	0	Break1	100_nucl_left	linker23	Zone3
19	69	0	Break1	100_nucl_left	linker23	Zone3
19	70	0	Break1	break_flank	linker23	Zone3
19	71	0	Break1	break_flank	linker23	Zone3
19	72	1.0	Break1	break_flank	linker23	Zone3
19	73	0	Break1	break_flank	linker23	Zone3
19	74	1.0	Break1	break_flank	linker23	Zone3
19	75	0.3333333333333333	Break1	break_flank	linker23	Zone3
19	76	1.0	Break1	break_flank	linker23	Zone3
19	77	1.0	Break1	break_flank	linker23	Zone3
19	78	0	Break1	break_flank	linker23	Zone3
19	79	0	Break1	break_flank	linker23	Zone3
19	80	1.0	Break1	break_flank	linker23	Zone3
19	81	1.0	Break1	break_flank	linker23	Zone3
19	82	1.0	Break1	break_flank	linker23	Zone3
19	83	1.0	Break1	break_flank	linker23	Zone3
19	84	1.0	Break1	break_flank	linker23	Zone3
19	85	0	Break1	break_flank	linker23	Zone3
19	86	1.0	Break1	break_flank	linker23	Zone3
19	87	1.0	Break1	break_flank	linker23	Zone3
19	88	1.0	Break1	break_flank	linker23	Zone3
19	89	0	Break1	break_flank	linker23	Zone3
19	90	0	Break1	break_flank	linker23	Zone3
19	91	1.0	Break1	break_flank	linker23	Zone3
19	92	1.0	Break1	break_flank	linker23	Zone3
19	93	1.0	Break1	break_flank	linker23	Zone3
19	94	1.0	Break1	break_flank	linker23	Zone3
19	95	1.0	Break1	break_flank	linker23	Zone3
19	96	1.0	Break1	break_flank	linker23	Zone3
19	97	1.0	Break1	break_flank	linker23	Zone3
19	98	0	Break1	break_flank	linker23	Zone3
19	99	0	Break1	break_flank	domain3	Zone3
19	100	0	Break1	breakpoint	domain3	Zone3
19	101	1.0	Break1	break_flank	domain3	Zone3
19	102	1.0	Break1	break_flank	domain3	Zone3
19	103	0	Break1	break_flank	domain3	Zone3
19	104	1.0	Break1	break_flank	domain3	Zone3
19	105	1.0	Break1	break_flank	domain3	Zone3
19	106	0	Break1	break_flank	domain3	Zone3
19	107	1.0	Break1	break_flank	domain3	Zone3
19	108	1.0	Break1	break_flank	domain3	Zone3
19	109	0	Break1	break_flank	domain3	Zone3
19	110	1.0	Break1	break_flank	domain3	Zone3
19	111	1.0	Break1	break_flank	domain3	Zone3
19	112	1.0	Break1	break_flank	domain3	Zone3
19	113	1.0	Break1	break_flank	domain3	Zone3
19	114	1.0	Break1	break_flank	domain3	Zone3
19	115	0	Break1	break_flank	domain3	Zone3
19	116	1.0	Break1	break_flank	domain3	Zone3
19	117	1.0	Break1	break_flank	domain3	Zone3
19	118	0	Break1	break_flank	domain3	Zone3
19	119	0	Break1	break_flank	domain3	Zone3
19	120	0	Break1	break_flank	domain3	Zone3
19	121	0	Break1	break_flank	domain3	Zone3
19	122	1.0	Break1	break_flank	domain3	Zone3
19	123	1.0	Break1	break_flank	domain3	Zone3
19	124	1.0	Break1	break_flank	domain3	Zone3
19	125	1.0	Break1	break_flank	domain3	Zone3
19	126	0	Break1	break_flank	domain3	Zone3
19	127	1.0	Break1	break_flank	domain3	Zone3
19	128	0	Break1	break_flank	domain3	Zone3
19	129	0	Break1	break_flank	domain3	Zone3
19	130	0	Break1	break_flank	domain3	Zone3
19	131	1.0	Break1	100_nucl_right	domain3	Zone3
19	132	0	Break1	100_nucl_right	domain3	Zone3
19	133	0	Break1	100_nucl_right	domain3	Zone3
19	134	1.0	Break1	100_nucl_right	domain3	Zone3
19	135	0	Break1	100_nucl_right	domain3	Zone3
19	136	0	Break1	100_nucl_right	domain3	Zone3
19	137	0	Break1	100_nucl_right	domain3	Zone3
19	138	0	Break1	100_nucl_right	domain3	Zone3
19	139	0	Break1	100_nucl_right	domain3	Zone3
19	140	0	Break1	100_nucl_right	domain3	Zone3
19	141	1.0	Break1	100_nucl_right	domain3	Zone3
19	142	1.0	Break1	100_nucl_right	domain3	Zone3
19	143	1.0	Break1	100_nucl_right	domain3	Zone3
19	144	1.0	Break1	100_nucl_right	domain3	Zone3
19	145	1.0	Break1	100_nucl_right	domain3	Zone3
19	146	1.0	Break1	100_nucl_right	domain3	Zone3
19	147	0	Break1	100_nucl_right	domain3	Zone3
19	148	0	Break1	100_nucl_right	domain3	Zone3
19	149	0	Break1	100_nucl_right	domain3	Zone3
19	150	1.0	Break1	100_nucl_right	domain3	Zone3
19	151	0	Break1	100_nucl_right	domain3	Zone3
19	152	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
19	153	0	Break1	100_nucl_right	domain3	Zone3
19	154	1.0	Break1	100_nucl_right	domain3	Zone3
19	155	1.0	Break1	100_nucl_right	domain3	Zone3
19	156	1.0	Break1	100_nucl_right	domain3	Zone3
19	157	0	Break1	100_nucl_right	domain3	Zone3
19	158	1.0	Break1	100_nucl_right	domain3	Zone3
19	159	0	Break1	100_nucl_right	domain3	Zone3
19	160	0	Break1	100_nucl_right	domain3	Zone3
19	161	1.0	Break1	100_nucl_right	domain3	Zone3
19	162	0	Break1	100_nucl_right	domain3	Zone3
19	163	0	Break1	100_nucl_right	domain3	Zone3
19	164	1.0	Break1	100_nucl_right	domain3	Zone3
19	165	1.0	Break1	100_nucl_right	domain3	Zone3
19	166	1.0	Break1	100_nucl_right	domain3	Zone3
19	167	1.0	Break1	100_nucl_right	domain3	Zone3
19	168	1.0	Break1	100_nucl_right	domain3	Zone3
19	169	0	Break1	100_nucl_right	domain3	Zone3
19	170	1.0	Break1	100_nucl_right	domain3	Zone3
19	171	1.0	Break1	100_nucl_right	domain3	Zone3
19	172	1.0	Break1	100_nucl_right	domain3	Zone3
19	173	1.0	Break1	100_nucl_right	domain3	Zone3
19	174	0	Break1	100_nucl_right	domain3	Zone3
19	175	1.0	Break1	100_nucl_right	domain3	Zone3
19	176	1.0	Break1	100_nucl_right	domain3	Zone3
19	177	1.0	Break1	100_nucl_right	domain3	Zone3
19	178	0	Break1	100_nucl_right	domain3	Zone3
19	179	1.0	Break1	100_nucl_right	domain3	Zone3
19	180	1.0	Break1	100_nucl_right	domain3	Zone3
19	181	0	Break1	100_nucl_right	domain3	Zone3
19	182	1.0	Break1	100_nucl_right	domain3	Zone3
19	183	0	Break1	100_nucl_right	domain3	Zone3
19	184	1.0	Break1	100_nucl_right	domain3	Zone3
19	185	0	Break1	100_nucl_right	domain3	Zone3
19	186	1.0	Break1	100_nucl_right	domain3	Zone3
19	187	0	Break1	100_nucl_right	domain3	Zone3
19	188	1.0	Break1	100_nucl_right	domain3	Zone3
19	189	1.0	Break1	100_nucl_right	domain3	Zone3
19	190	1.0	Break1	100_nucl_right	domain3	Zone3
19	191	1.0	Break1	100_nucl_right	domain3	Zone3
19	192	0	Break1	100_nucl_right	domain3	Zone3
19	193	1.0	Break1	100_nucl_right	domain3	Zone3
19	194	1.0	Break1	100_nucl_right	domain3	Zone3
19	195	1.0	Break1	100_nucl_right	domain3	Zone3
19	196	0	Break1	100_nucl_right	domain3	Zone3
19	197	1.0	Break1	100_nucl_right	domain3	Zone3
19	198	1.0	Break1	100_nucl_right	domain3	Zone3
19	199	0	Break1	100_nucl_right	domain3	Zone3
23	0	0	Break1	100_nucl_left	domain2	Zone3
23	1	0	Break1	100_nucl_left	domain2	Zone3
23	2	1.0	Break1	100_nucl_left	domain2	Zone3
23	3	0	Break1	100_nucl_left	domain2	Zone3
23	4	0.3333333333333333	Break1	100_nucl_left	domain2	Zone3
23	5	1.0	Break1	100_nucl_left	domain2	Zone3
23	6	1.0	Break1	100_nucl_left	domain2	Zone3
23	7	0	Break1	100_nucl_left	domain2	Zone3
23	8	1.0	Break1	100_nucl_left	domain2	Zone3
23	9	1.0	Break1	100_nucl_left	domain2	Zone3
23	10	1.0	Break1	100_nucl_left	domain2	Zone3
23	11	1.0	Break1	100_nucl_left	domain2	Zone3
23	12	0	Break1	100_nucl_left	domain2	Zone3
23	13	0	Break1	100_nucl_left	domain2	Zone3
23	14	1.0	Break1	100_nucl_left	domain2	Zone3
23	15	1.0	Break1	100_nucl_left	domain2	Zone3
23	16	0	Break1	100_nucl_left	domain2	Zone3
23	17	0	Break1	100_nucl_left	domain2	Zone3
23	18	1.0	Break1	100_nucl_left	domain2	Zone3
23	19	0	Break1	100_nucl_left	linker23	Zone3
23	20	0	Break1	100_nucl_left	linker23	Zone3
23	21	0	Break1	100_nucl_left	linker23	Zone3
23	22	0	Break1	100_nucl_left	linker23	Zone3
23	23	0	Break1	100_nucl_left	linker23	Zone3
23	24	0	Break1	100_nucl_left	linker23	Zone3
23	25	0.3333333333333333	Break1	100_nucl_left	linker23	Zone3
23	26	1.0	Break1	100_nucl_left	linker23	Zone3
23	27	1.0	Break1	100_nucl_left	linker23	Zone3
23	28	1.0	Break1	100_nucl_left	linker23	Zone3
23	29	1.0	Break1	100_nucl_left	linker23	Zone3
23	30	1.0	Break1	100_nucl_left	linker23	Zone3
23	31	0	Break1	100_nucl_left	linker23	Zone3
23	32	0.3333333333333333	Break1	100_nucl_left	linker23	Zone3
23	33	0.3333333333333333	Break1	100_nucl_left	linker23	Zone3
23	34	0	Break1	100_nucl_left	linker23	Zone3
23	35	1.0	Break1	100_nucl_left	linker23	Zone3
23	36	1.0	Break1	100_nucl_left	linker23	Zone3
23	37	1.0	Break1	100_nucl_left	linker23	Zone3
23	38	0	Break1	100_nucl_left	linker23	Zone3
23	39	0	Break1	100_nucl_left	linker23	Zone3
23	40	0	Break1	100_nucl_left	linker23	Zone3
23	41	1.0	Break1	100_nucl_left	linker23	Zone3
23	42	1.0	Break1	100_nucl_left	domain3	Zone3
23	43	1.0	Break1	100_nucl_left	domain3	Zone3
23	44	1.0	Break1	100_nucl_left	domain3	Zone3
23	45	1.0	Break1	100_nucl_left	domain3	Zone3
23	46	0	Break1	100_nucl_left	domain3	Zone3
23	47	1.0	Break1	100_nucl_left	domain3	Zone3
23	48	1.0	Break1	100_nucl_left	domain3	Zone3
23	49	1.0	Break1	100_nucl_left	domain3	Zone3
23	50	0	Break1	100_nucl_left	domain3	Zone3
23	51	1.0	Break1	100_nucl_left	domain3	Zone3
23	52	1.0	Break1	100_nucl_left	domain3	Zone3
23	53	1.0	Break1	100_nucl_left	domain3	Zone3
23	54	1.0	Break1	100_nucl_left	domain3	Zone3
23	55	0	Break1	100_nucl_left	domain3	Zone3
23	56	1.0	Break1	100_nucl_left	domain3	Zone3
23	57	1.0	Break1	100_nucl_left	domain3	Zone3
23	58	1.0	Break1	100_nucl_left	domain3	Zone3
23	59	1.0	Break1	100_nucl_left	domain3	Zone3
23	60	1.0	Break1	100_nucl_left	domain3	Zone3
23	61	0	Break1	100_nucl_left	domain3	Zone3
23	62	1.0	Break1	100_nucl_left	domain3	Zone3
23	63	1.0	Break1	100_nucl_left	domain3	Zone3
23	64	0	Break1	100_nucl_left	domain3	Zone3
23	65	1.0	Break1	100_nucl_left	domain3	Zone3
23	66	1.0	Break1	100_nucl_left	domain3	Zone3
23	67	0	Break1	100_nucl_left	domain3	Zone3
23	68	1.0	Break1	100_nucl_left	domain3	Zone3
23	69	1.0	Break1	100_nucl_left	domain3	Zone3
23	70	0	Break1	break_flank	domain3	Zone3
23	71	1.0	Break1	break_flank	domain3	Zone3
23	72	1.0	Break1	break_flank	domain3	Zone3
23	73	1.0	Break1	break_flank	domain3	Zone3
23	74	1.0	Break1	break_flank	domain3	Zone3
23	75	1.0	Break1	break_flank	domain3	Zone3
23	76	0	Break1	break_flank	domain3	Zone3
23	77	0	Break1	break_flank	domain3	Zone3
23	78	0	Break1	break_flank	domain3	Zone3
23	79	0	Break1	break_flank	domain3	Zone3
23	80	0	Break1	break_flank	domain3	Zone3
23	81	1.0	Break1	break_flank	domain3	Zone3
23	82	0	Break1	break_flank	domain3	Zone3
23	83	0	Break1	break_flank	domain3	Zone3
23	84	0	Break1	break_flank	domain3	Zone3
23	85	0	Break1	break_flank	domain3	Zone3
23	86	1.0	Break1	break_flank	domain3	Zone3
23	87	0	Break1	break_flank	domain3	Zone3
23	88	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	89	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	90	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	91	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	92	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	93	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	94	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	95	0	Break1	break_flank	domain3	Zone3
23	96	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	97	0	Break1	break_flank	domain3	Zone3
23	98	0	Break1	break_flank	domain3	Zone3
23	99	0	Break1	break_flank	domain3	Zone3
23	100	0	Break1	breakpoint	domain3	Zone3
23	101	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	102	0	Break1	break_flank	domain3	Zone3
23	103	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	104	0	Break1	break_flank	domain3	Zone3
23	105	1.0	Break1	break_flank	domain3	Zone3
23	106	1.0	Break1	break_flank	domain3	Zone3
23	107	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	108	0	Break1	break_flank	domain3	Zone3
23	109	1.0	Break1	break_flank	domain3	Zone3
23	110	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	111	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	112	0.3333333333333333	Break1	break_flank	domain3	Zone3
23	113	1.0	Break1	break_flank	domain3	Zone3
23	114	1.0	Break1	break_flank	domain3	Zone3
23	115	0	Break1	break_flank	domain3	Zone3
23	116	1.0	Break1	break_flank	domain3	Zone3
23	117	1.0	Break1	break_flank	domain3	Zone3
23	118	1.0	Break1	break_flank	domain3	Zone3
23	119	0	Break1	break_flank	domain3	Zone3
23	120	0	Break1	break_flank	domain3	Zone3
23	121	0	Break1	break_flank	domain3	Zone3
23	122	1.0	Break1	break_flank	domain3	Zone3
23	123	1.0	Break1	break_flank	domain3	Zone3
23	124	0	Break1	break_flank	domain3	Zone3
23	125	1.0	Break1	break_flank	domain3	Zone3
23	126	1.0	Break1	break_flank	domain3	Zone3
23	127	0	Break1	break_flank	domain3	Zone3
23	128	1.0	Break1	break_flank	domain3	Zone3
23	129	1.0	Break1	break_flank	domain3	Zone3
23	130	0	Break1	break_flank	domain3	Zone3
23	131	0	Break1	100_nucl_right	domain3	Zone3
23	132	1.0	Break1	100_nucl_right	domain3	Zone3
23	133	1.0	Break1	100_nucl_right	domain3	Zone3
23	134	1.0	Break1	100_nucl_right	domain3	Zone3
23	135	1.0	Break1	100_nucl_right	domain3	Zone3
23	136	1.0	Break1	100_nucl_right	domain3	Zone3
23	137	1.0	Break1	100_nucl_right	domain3	Zone3
23	138	1.0	Break1	100_nucl_right	domain3	Zone3
23	139	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	140	1.0	Break1	100_nucl_right	domain3	Zone3
23	141	1.0	Break1	100_nucl_right	domain3	Zone3
23	142	0	Break1	100_nucl_right	domain3	Zone3
23	143	0	Break1	100_nucl_right	domain3	Zone3
23	144	1.0	Break1	100_nucl_right	domain3	Zone3
23	145	1.0	Break1	100_nucl_right	domain3	Zone3
23	146	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	147	1.0	Break1	100_nucl_right	domain3	Zone3
23	148	1.0	Break1	100_nucl_right	domain3	Zone3
23	149	1.0	Break1	100_nucl_right	domain3	Zone3
23	150	1.0	Break1	100_nucl_right	domain3	Zone3
23	151	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	152	0	Break1	100_nucl_right	domain3	Zone3
23	153	0	Break1	100_nucl_right	domain3	Zone3
23	154	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	155	0	Break1	100_nucl_right	domain3	Zone3
23	156	1.0	Break1	100_nucl_right	domain3	Zone3
23	157	0	Break1	100_nucl_right	domain3	Zone3
23	158	1.0	Break1	100_nucl_right	domain3	Zone3
23	159	0	Break1	100_nucl_right	domain3	Zone3
23	160	0	Break1	100_nucl_right	domain3	Zone3
23	161	0	Break1	100_nucl_right	domain3	Zone3
23	162	1.0	Break1	100_nucl_right	domain3	Zone3
23	163	1.0	Break1	100_nucl_right	domain3	Zone3
23	164	1.0	Break1	100_nucl_right	domain3	Zone3
23	165	0	Break1	100_nucl_right	domain3	Zone3
23	166	0	Break1	100_nucl_right	domain3	Zone3
23	167	0	Break1	100_nucl_right	domain3	Zone3
23	168	0	Break1	100_nucl_right	domain3	Zone3
23	169	1.0	Break1	100_nucl_right	domain3	Zone3
23	170	0	Break1	100_nucl_right	domain3	Zone3
23	171	0	Break1	100_nucl_right	domain3	Zone3
23	172	1.0	Break1	100_nucl_right	domain3	Zone3
23	173	0	Break1	100_nucl_right	domain3	Zone3
23	174	1.0	Break1	100_nucl_right	domain3	Zone3
23	175	1.0	Break1	100_nucl_right	domain3	Zone3
23	176	0	Break1	100_nucl_right	domain3	Zone3
23	177	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	178	0	Break1	100_nucl_right	domain3	Zone3
23	179	0	Break1	100_nucl_right	domain3	Zone3
23	180	0	Break1	100_nucl_right	domain3	Zone3
23	181	0	Break1	100_nucl_right	domain3	Zone3
23	182	0	Break1	100_nucl_right	domain3	Zone3
23	183	0	Break1	100_nucl_right	domain3	Zone3
23	184	1.0	Break1	100_nucl_right	domain3	Zone3
23	185	0	Break1	100_nucl_right	domain3	Zone3
23	186	1.0	Break1	100_nucl_right	domain3	Zone3
23	187	0	Break1	100_nucl_right	domain3	Zone3
23	188	0	Break1	100_nucl_right	domain3	Zone3
23	189	0.3333333333333333	Break1	100_nucl_right	domain3	Zone3
23	190	1.0	Break1	100_nucl_right	domain3	Zone3
23	191	0	Break1	100_nucl_right	domain3	Zone3
23	192	0	Break1	100_nucl_right	domain3	Zone3
23	193	1.0	Break1	100_nucl_right	domain3	Zone3
23	194	1.0	Break1	100_nucl_right	domain3	Zone3
23	195	0	Break1	100_nucl_right	domain3	Zone3
23	196	0	Break1	100_nucl_right	domain3	Zone3
23	197	0	Break1	100_nucl_right	domain3	Zone3
23	198	0	Break1	100_nucl_right	domain3	Zone3
23	199	0	Break1	100_nucl_right	domain3	Zone3
24	0	1.0	Break1	100_nucl_left	domain2	Zone3
24	1	1.0	Break1	100_nucl_left	domain2	Zone3
24	2	1.0	Break1	100_nucl_left	domain2	Zone3
24	3	1.0	Break1	100_nucl_left	domain2	Zone3
24	4	1.0	Break1	100_nucl_left	domain2	Zone3
24	5	1.0	Break1	100_nucl_left	domain2	Zone3
24	6	1.0	Break1	100_nucl_left	domain2	Zone3
24	7	0	Break1	100_nucl_left	domain2	Zone3
24	8	0	Break1	100_nucl_left	domain2	Zone3
24	9	1.0	Break1	100_nucl_left	domain2	Zone3
24	10	0	Break1	100_nucl_left	domain2	Zone3
24	11	1.0	Break1	100_nucl_left	domain2	Zone3
24	12	0	Break1	100_nucl_left	domain2	Zone3
24	13	1.0	Break1	100_nucl_left	domain2	Zone3
24	14	0	Break1	100_nucl_left	domain2	Zone3
24	15	1.0	Break1	100_nucl_left	domain2	Zone3
24	16	1.0	Break1	100_nucl_left	domain2	Zone3
24	17	1.0	Break1	100_nucl_left	domain2	Zone3
24	18	1.0	Break1	100_nucl_left	domain2	Zone3
24	19	1.0	Break1	100_nucl_left	domain2	Zone3
24	20	1.0	Break1	100_nucl_left	domain2	Zone3
24	21	1.0	Break1	100_nucl_left	domain2	Zone3
24	22	0	Break1	100_nucl_left	domain2	Zone3
24	23	0	Break1	100_nucl_left	domain2	Zone3
24	24	1.0	Break1	100_nucl_left	domain2	Zone3
24	25	0	Break1	100_nucl_left	domain2	Zone3
24	26	1.0	Break1	100_nucl_left	domain2	Zone3
24	27	1.0	Break1	100_nucl_left	domain2	Zone3
24	28	0	Break1	100_nucl_left	domain2	Zone3
24	29	0	Break1	100_nucl_left	domain2	Zone3
24	30	1.0	Break1	100_nucl_left	domain2	Zone3
24	31	1.0	Break1	100_nucl_left	domain2	Zone3
